Date,Close,High,Low,Open,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLs_20_3.0,KCBs_20_3.0,KCUs_20_3.0,Adj Close
2007-01-01,25.166837692260746,25.628676109388746,23.930938604376937,24.561896685156277,68753000,,,,,,,,,,,
2007-01-08,25.771772384643555,25.97992381120829,24.451311307118367,25.20586084875572,78712700,,,,,47616042.961120605,,,,,,
2007-01-15,25.283918380737305,25.992934991242446,24.80256911128515,25.88885927233164,64616200,,,,,-5143500.271097815,,,,,,
2007-01-22,24.399267196655277,25.960405056495794,24.295191504756588,25.394493636881705,110771300,,,,,-67043807.895236544,,,,,,
2007-01-29,24.191123962402344,24.652962327062816,23.93743953302269,24.06753481206281,80325900,,,,,-33494131.045263782,,,,,,
2007-02-05,24.919660568237305,25.361983099791487,24.06753870981586,24.197634009925,95139600,,,,,35043743.827909306,,,,,,
2007-02-12,27.65165138244629,28.21756560498511,24.659471679118703,25.192860213352212,156094500,,,,,295980408.041666,,,,,,
2007-02-19,28.204553604125977,28.367172107395746,27.215832806482428,27.306898771295668,86947300,,,,,130709039.57325554,,,,,,
2007-02-26,25.68071556091309,28.16552626868947,25.59615323843102,28.1395067107932,139749200,,,,,-191566551.7879594,,,,,,
2007-03-05,26.19462013244629,26.6839343130864,25.47043474689402,25.58134476655775,86705400,,,,,-34149982.97157648,,,,,,
2007-03-12,28.497657775878903,28.660762501020717,25.972797327542303,26.07718425208184,161045100,,,,,235878624.06972128,25.996525330977008,,,,,
2007-03-19,27.77347755432129,28.784726540187503,27.636470157073447,28.71296004959643,101164000,,,,,29785562.734137245,26.29268403486772,,,,,
2007-03-26,27.83219146728516,28.05401400314029,27.12105473370084,27.616894514450284,76291100,,,,,12914753.581590874,26.549268606937297,,,,,
2007-04-02,28.2497501373291,28.68034669872833,27.59080785730213,27.84525094056781,71244400,,,,,24137395.801916197,26.83268219533593,,,,,
2007-04-09,27.760417938232425,28.35411891451552,27.140619614055986,28.27582935961557,67130900,,,,59.433076940090686,-13853742.015587464,26.987304819152016,,,,,
2007-04-16,28.34108161926269,28.8369214731912,27.80609821655847,27.903962066059933,69120000,,,,62.26653387438278,22139068.416679177,27.21293428583713,,,,,
2007-04-23,29.117467880249023,30.22658095277037,27.851773113873417,28.26279788255695,101285000,,,,65.71471574559122,59803877.76822656,27.53035655157245,,,,,
2007-04-30,28.771684646606445,29.24142724941852,28.191031978564663,29.130517184188804,69465200,,,,62.95536454159818,3921358.268323242,27.737244567411445,,,,,
2007-05-07,29.267513275146484,29.352328431969465,28.393271819039267,28.78472217720878,58748500,,,,65.21114501071062,20726578.21196407,27.99228935203395,,,,,
