Date,Open,High,Low,Close,Adj Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,EFI_2,EMA_11,EMA_22,KCLe_20_3.0,KCBe_20_3.0,KCUe_20_3.0
2007-08-03,28.86,34.5,28.36,31.0,15.5,8795600.0,,,,,,,,,,
2007-08-10,32.0,38.85,30.09,36.15,18.075,7555400.0,,,,,38910309.99999999,,,,,
2007-08-17,38.0,38.0,28.7,32.94,16.47,4263900.0,,,,,3845357.33333333,,,,,
2007-08-24,34.0,36.0,32.0,34.37,17.185,1812900.0,,,,,3010083.777777776,,,,,
2007-08-31,34.5,34.77,32.08,34.07,17.035,1770000.0,,,,,649361.2592592622,,,,,
2007-09-07,34.0,37.24,33.31,35.9,17.95,1858600.0,,,,,2483945.7530864184,,,,,
2007-09-14,36.98,36.98,33.5,34.18,17.09,3482800.0,,,,,-3165628.7489711912,,,,,
2007-09-21,34.8,41.9,33.34,39.89,19.945,4700500.0,,,,,16838027.08367627,,,,,
2007-09-28,41.09,44.23,38.5,42.03,21.015,5137300.0,,,,,12941890.361225426,,,,,
2007-10-05,42.83,47.72,41.73,44.2601,22.1301,4278800.0,,,,,10675398.040408477,,,,,
2007-10-12,44.51,48.58,42.78,43.3201,21.66,3189500.0,,,,,1559712.6801361495,37.10092727272727,,,,
2007-10-19,43.5,57.1,40.87,55.23,27.615,15410900.0,,,,,122881422.8333787,40.12243939393939,,,,
2007-10-26,52.05,60.7,49.95,50.46,25.23,7607300.0,,,,,16769260.27779293,41.845366161616155,,,,
2007-11-02,51.66,53.5,44.0,46.95,23.475,7281900.0,,,,,-11449892.574069012,42.696138468013466,,,,
2007-11-09,45.56,46.68,36.89,40.09,20.045,6612600.0,,,,52.77658856760984,-34058254.858022995,42.26178205667789,,,,
2007-11-16,40.0,44.72,39.0,41.74,20.87,5519100.0,,,,54.95589182147059,-5281741.619341005,42.174818380564915,,,,
2007-11-23,41.0,41.44,33.8,39.14,19.57,2786202.0,,,,50.964689192449455,-6589997.339780338,41.66901531713743,,,,
2007-11-30,39.46,44.39,36.67,36.67,18.335,5383209.0,,,,47.4398363699311,-11061016.599926773,40.83584609761452,,,,
2007-12-07,37.3,41.95,37.01,41.85,20.925,2881900.0,,,,54.540709470354464,6265155.800024407,41.00487174801211,,,,
2007-12-14,42.24,49.57,42.05,44.86,22.43,4590700.0,,,,58.08437262449526,11300389.933341462,41.64739312334343,,18.28237842105263,40.25501,62.22764157894737
2007-12-21,44.36,47.6,42.5,47.48,23.74,1866000.0,,,,60.93865203526305,7026076.644447152,42.61949426945286,,19.60596142857143,40.943104285714284,62.280247142857135
2007-12-28,47.4,50.6,47.0,47.87,23.935,1212100.0,,,,61.360446246459276,2657171.548149051,43.49457855787738,40.92955454545454,21.269203197278912,41.60280863945578,61.93641408163265
2008-01-04,47.78,48.3299,40.33,40.54,20.27,1724600.0,,,,50.35474247788908,-7541821.483950313,43.002148798231154,40.895680237154146,20.81883146420473,41.50158876903142,62.18434607385811
2008-01-11,41.47,41.47,32.94,33.07,16.535,4684000.0,,,,42.072802767471906,-25840260.494650096,41.34679066519263,40.21518630348857,19.548466562851893,40.69858031483795,61.848694066824
2008-01-18,33.58,36.38,28.75,30.92,15.46,7019600.0,,,,40.03199785222831,-18674846.831550024,39.60899222099386,39.406909233620006,18.451469747342188,39.76728695152005,61.08310415569791
